year,reference_period,class,value,agg_level
2011,JUL,LAYERS,2089.0,STATE
2011,JUL,LAYERS,2391.0,STATE
2011,JUL,LAYERS,2371.0,STATE
2011,JUL,LAYERS,2397.0,STATE
2011,JUL,LAYERS,2326.0,STATE
2011,JUL,LAYERS,2143.0,STATE
2011,JUL,LAYERS,2348.0,STATE
2011,JUL,LAYERS,2393.0,STATE
2011,JUL,LAYERS,2354.0,STATE
2011,JUL,LAYERS,2250.0,STATE
2011,JUL,LAYERS,2347.0,STATE
2011,JUL,LAYERS,2520.0,STATE
2011,JUL,LAYERS,2364.0,STATE
2011,JUL,LAYERS,2318.0,STATE
2011,JUL,LAYERS,2076.0,STATE
2011,JUL,LAYERS,2052.0,STATE
2011,JUL,LAYERS,2484.0,STATE
2011,JUL,LAYERS,2428.0,STATE
2011,JUL,LAYERS,2301.0,STATE
2011,JUL,LAYERS,2420.0,STATE
2011,JUL,LAYERS,2170.0,STATE
2011,JUL,LAYERS,2492.0,STATE
2011,JUL,LAYERS,2221.0,STATE
2011,JUL,LAYERS,2525.0,STATE
2011,JUL,LAYERS,2272.0,STATE
2011,JUL,LAYERS,2210.0,STATE
2011,JUL,LAYERS,2014.0,STATE
2011,JUL,LAYERS,2446.0,STATE
2011,JUL,LAYERS,2248.0,STATE
2011,JUL,"LAYERS, TABLE",2379.0,NATIONAL
2011,JUN,LAYERS,2231.0,NATIONAL
2011,JUN,LAYERS,1852.0,STATE
2011,JUN,LAYERS,2033.0,STATE
2011,JUN,LAYERS,2250.0,STATE
2011,JUN,LAYERS,2400.0,STATE
2011,JUN,LAYERS,2334.0,STATE
2011,JUN,LAYERS,2230.0,STATE
2011,JUN,LAYERS,2059.0,STATE
2011,JUN,LAYERS,2254.0,STATE
2011,JUN,LAYERS,2374.0,STATE
2011,JUN,LAYERS,2346.0,STATE
2011,JUN,LAYERS,2369.0,STATE
2011,JUN,LAYERS,2328.0,STATE
2011,JUN,LAYERS,2355.0,STATE
2011,JUN,LAYERS,2280.0,STATE
2011,JUN,LAYERS,2336.0,STATE
2011,JUN,LAYERS,1991.0,STATE
2011,JUN,LAYERS,2041.0,STATE
2011,JUN,LAYERS,2373.0,STATE
2011,JUN,LAYERS,2418.0,STATE
2011,JUN,LAYERS,2225.0,STATE
2011,JUN,LAYERS,2273.0,STATE
2011,JUN,LAYERS,2126.0,STATE
2011,JUN,LAYERS,2434.0,STATE
2011,JUN,LAYERS,2142.0,STATE
2011,JUN,LAYERS,2428.0,STATE
2011,JUN,LAYERS,2204.0,STATE
2011,JUN,LAYERS,2259.0,STATE
2011,JUN,LAYERS,1932.0,STATE
2011,JUN,LAYERS,2328.0,STATE
2011,JUN,LAYERS,2093.0,STATE
2011,JUN,"LAYERS, TABLE",2308.0,NATIONAL
2011,MAR,LAYERS,2302.0,NATIONAL
2011,MAR,LAYERS,1887.0,STATE
2011,MAR,LAYERS,2047.0,STATE
2011,MAR,LAYERS,2338.0,STATE
2011,MAR,LAYERS,2358.0,STATE
2011,MAR,LAYERS,2335.0,STATE
2011,MAR,LAYERS,2324.0,STATE
2011,MAR,LAYERS,2198.0,STATE
2011,MAR,LAYERS,2314.0,STATE
2011,MAR,LAYERS,2287.0,STATE
2011,MAR,LAYERS,2394.0,STATE
2011,MAR,LAYERS,2339.0,STATE
2011,MAR,LAYERS,2436.0,STATE
2011,MAR,LAYERS,2509.0,STATE
2011,MAR,LAYERS,2297.0,STATE
2011,MAR,LAYERS,2367.0,STATE
2011,MAR,LAYERS,2043.0,STATE
2011,MAR,LAYERS,2029.0,STATE
2011,MAR,LAYERS,2492.0,STATE
2011,MAR,LAYERS,2502.0,STATE
2011,MAR,LAYERS,2372.0,STATE
2011,MAR,LAYERS,2528.0,STATE
2011,MAR,LAYERS,2162.0,STATE
2011,MAR,LAYERS,2464.0,STATE
2011,MAR,LAYERS,2213.0,STATE
2011,MAR,LAYERS,2471.0,STATE
2011,MAR,LAYERS,2288.0,STATE
2011,MAR,LAYERS,2470.0,STATE
2011,MAR,LAYERS,1952.0,STATE
2011,MAR,LAYERS,2502.0,STATE
2011,MAR,LAYERS,2335.0,STATE
2011,MAR,"LAYERS, TABLE",2387.0,NATIONAL
2011,MAY,LAYERS,2300.0,NATIONAL
2011,MAY,LAYERS,1890.0,STATE
2011,MAY,LAYERS,2042.0,STATE
2011,MAY,LAYERS,2354.0,STATE
2011,MAY,LAYERS,2435.0,STATE
2011,MAY,LAYERS,2433.0,STATE
2011,MAY,LAYERS,2293.0,STATE
2011,MAY,LAYERS,2137.0,STATE
2011,MAY,LAYERS,2320.0,STATE
2011,MAY,LAYERS,2322.0,STATE
2011,MAY,LAYERS,2431.0,STATE
2011,MAY,LAYERS,2466.0,STATE
2011,MAY,LAYERS,2424.0,STATE
2011,MAY,LAYERS,2460.0,STATE
2011,MAY,LAYERS,2337.0,STATE
2011,MAY,LAYERS,2406.0,STATE
2011,MAY,LAYERS,2038.0,STATE
2011,MAY,LAYERS,2127.0,STATE
2011,MAY,LAYERS,2478.0,STATE
2011,MAY,LAYERS,2496.0,STATE
2011,MAY,LAYERS,2296.0,STATE
2011,MAY,LAYERS,2428.0,STATE
2011,MAY,LAYERS,2193.0,STATE
2011,MAY,LAYERS,2476.0,STATE
2011,MAY,LAYERS,2249.0,STATE
2011,MAY,LAYERS,2383.0,STATE
2011,MAY,LAYERS,2258.0,STATE
2011,MAY,LAYERS,2352.0,STATE
2011,MAY,LAYERS,1988.0,STATE
2011,MAY,LAYERS,2462.0,STATE
2011,MAY,LAYERS,2199.0,STATE
2011,MAY,"LAYERS, TABLE",2383.0,NATIONAL
2011,NOV,LAYERS,2253.0,NATIONAL
2011,NOV,LAYERS,1918.0,STATE
2011,NOV,LAYERS,2033.0,STATE
2011,NOV,LAYERS,2285.0,STATE
2011,NOV,LAYERS,2377.0,STATE
2011,NOV,LAYERS,2284.0,STATE
2011,NOV,LAYERS,2355.0,STATE
2011,NOV,LAYERS,2125.0,STATE
2011,NOV,LAYERS,2240.0,STATE
2011,NOV,LAYERS,2350.0,STATE
2011,NOV,LAYERS,2246.0,STATE
2011,NOV,LAYERS,2367.0,STATE
2011,NOV,LAYERS,2249.0,STATE
2011,NOV,LAYERS,2380.0,STATE
2011,NOV,LAYERS,2285.0,STATE
2011,NOV,LAYERS,2212.0,STATE
2011,NOV,LAYERS,2037.0,STATE
2011,NOV,LAYERS,1983.0,STATE
2011,NOV,LAYERS,2450.0,STATE
2011,NOV,LAYERS,2418.0,STATE
2011,NOV,LAYERS,2306.0,STATE
2011,NOV,LAYERS,2456.0,STATE
2011,NOV,LAYERS,2136.0,STATE
2011,NOV,LAYERS,2399.0,STATE
2011,NOV,LAYERS,2180.0,STATE
2011,NOV,LAYERS,2427.0,STATE
2011,NOV,LAYERS,2346.0,STATE
2011,NOV,LAYERS,2293.0,STATE
2011,NOV,LAYERS,2195.0,STATE
2011,NOV,LAYERS,2366.0,STATE
2011,NOV,LAYERS,2345.0,STATE
2011,NOV,"LAYERS, TABLE",2320.0,NATIONAL
2011,OCT,LAYERS,2317.0,NATIONAL
2011,OCT,LAYERS,1963.0,STATE
2011,OCT,LAYERS,2064.0,STATE
2011,OCT,LAYERS,2349.0,STATE
2011,OCT,LAYERS,2374.0,STATE
2011,OCT,LAYERS,2391.0,STATE
2011,OCT,LAYERS,2407.0,STATE
2011,OCT,LAYERS,2224.0,STATE
2011,OCT,LAYERS,2309.0,STATE
2011,OCT,LAYERS,2444.0,STATE
2011,OCT,LAYERS,2332.0,STATE
2011,OCT,LAYERS,2339.0,STATE
2011,OCT,LAYERS,2326.0,STATE
2011,OCT,LAYERS,2413.0,STATE
2011,OCT,LAYERS,2388.0,STATE
2011,OCT,LAYERS,2414.0,STATE
2011,OCT,LAYERS,2108.0,STATE
2011,OCT,LAYERS,2123.0,STATE
2011,OCT,LAYERS,2486.0,STATE
2011,OCT,LAYERS,2498.0,STATE
2011,OCT,LAYERS,2343.0,STATE
2011,OCT,LAYERS,2397.0,STATE
2011,OCT,LAYERS,2185.0,STATE
2011,OCT,LAYERS,2453.0,STATE
2011,OCT,LAYERS,2295.0,STATE
2011,OCT,LAYERS,2626.0,STATE
2011,OCT,LAYERS,2331.0,STATE
2011,OCT,LAYERS,2407.0,STATE
2011,OCT,LAYERS,2219.0,STATE
2011,OCT,LAYERS,2464.0,STATE
2011,OCT,LAYERS,2387.0,STATE
2011,OCT,"LAYERS, TABLE",2386.0,NATIONAL
2011,SEP,LAYERS,2237.0,NATIONAL
2011,SEP,LAYERS,1894.0,STATE
2011,SEP,LAYERS,2010.0,STATE
2011,SEP,LAYERS,2263.0,STATE
2011,SEP,LAYERS,2227.0,STATE
2011,SEP,LAYERS,2375.0,STATE
2011,SEP,LAYERS,2313.0,STATE
2011,SEP,LAYERS,2155.0,STATE
2011,SEP,LAYERS,2221.0,STATE
2011,SEP,LAYERS,2362.0,STATE
2011,SEP,LAYERS,2308.0,STATE
2011,SEP,LAYERS,2241.0,STATE
2011,SEP,LAYERS,2225.0,STATE
2011,SEP,LAYERS,2312.0,STATE
2011,SEP,LAYERS,2261.0,STATE
2011,SEP,LAYERS,2391.0,STATE
2011,SEP,LAYERS,2048.0,STATE
2011,SEP,LAYERS,2117.0,STATE
2011,SEP,LAYERS,2427.0,STATE
2011,SEP,LAYERS,2427.0,STATE
2011,SEP,LAYERS,2232.0,STATE
2011,SEP,LAYERS,2335.0,STATE
2011,SEP,LAYERS,2126.0,STATE
2011,SEP,LAYERS,2350.0,STATE
2011,SEP,LAYERS,2264.0,STATE
2011,SEP,LAYERS,2519.0,STATE
2011,SEP,LAYERS,2212.0,STATE
2011,SEP,LAYERS,2398.0,STATE
2011,SEP,LAYERS,2108.0,STATE
2011,SEP,LAYERS,2306.0,STATE
2011,SEP,LAYERS,2355.0,STATE
2011,SEP,"LAYERS, TABLE",2305.0,NATIONAL
2012,APR,LAYERS,2235.0,NATIONAL
2012,APR,LAYERS,1909.0,STATE
2012,APR,LAYERS,1982.0,STATE
2012,APR,LAYERS,2238.0,STATE
2012,APR,LAYERS,2366.0,STATE
2012,APR,LAYERS,2324.0,STATE
2012,APR,LAYERS,2326.0,STATE
2012,APR,LAYERS,2079.0,STATE
2012,APR,LAYERS,2300.0,STATE
2012,APR,LAYERS,2323.0,STATE
2012,APR,LAYERS,2243.0,STATE
2012,APR,LAYERS,2318.0,STATE
2012,APR,LAYERS,2358.0,STATE
2012,APR,LAYERS,2365.0,STATE
2012,APR,LAYERS,2234.0,STATE
2012,APR,LAYERS,2345.0,STATE
2012,APR,LAYERS,1992.0,STATE
2012,APR,LAYERS,2018.0,STATE
2012,APR,LAYERS,2445.0,STATE
2012,APR,LAYERS,2395.0,STATE
2012,APR,LAYERS,2230.0,STATE
2012,APR,LAYERS,2485.0,STATE
2012,APR,LAYERS,2133.0,STATE
2012,APR,LAYERS,2343.0,STATE
2012,APR,LAYERS,2161.0,STATE
2012,APR,LAYERS,2319.0,STATE
2012,APR,LAYERS,2250.0,STATE
2012,APR,LAYERS,2236.0,STATE
2012,APR,LAYERS,2015.0,STATE
2012,APR,LAYERS,2321.0,STATE
2012,APR,LAYERS,2288.0,STATE
2012,APR,"LAYERS, TABLE",2305.0,NATIONAL
2012,AUG,LAYERS,2326.0,NATIONAL
2012,AUG,LAYERS,2048.0,STATE
2012,AUG,LAYERS,2152.0,STATE
2012,AUG,LAYERS,2351.0,STATE
2012,AUG,LAYERS,2511.0,STATE
2012,AUG,LAYERS,2506.0,STATE
2012,AUG,LAYERS,2363.0,STATE
2012,AUG,LAYERS,2154.0,STATE
2012,AUG,LAYERS,2371.0,STATE
2012,AUG,LAYERS,2406.0,STATE
2012,AUG,LAYERS,2308.0,STATE
2012,AUG,LAYERS,2412.0,STATE
2012,AUG,LAYERS,2295.0,STATE
2012,AUG,LAYERS,2424.0,STATE
2012,AUG,LAYERS,2417.0,STATE
2012,AUG,LAYERS,2418.0,STATE
2012,AUG,LAYERS,2128.0,STATE
2012,AUG,LAYERS,2048.0,STATE
2012,AUG,LAYERS,2507.0,STATE
2012,AUG,LAYERS,2523.0,STATE
2012,AUG,LAYERS,2323.0,STATE
2012,AUG,LAYERS,2648.0,STATE
2012,AUG,LAYERS,2206.0,STATE
2012,AUG,LAYERS,2482.0,STATE
2012,AUG,LAYERS,2330.0,STATE
2012,AUG,LAYERS,2537.0,STATE
2012,AUG,LAYERS,2306.0,STATE
2012,AUG,LAYERS,2415.0,STATE
2012,AUG,LAYERS,2138.0,STATE
2012,AUG,LAYERS,2334.0,STATE
2012,AUG,LAYERS,2406.0,STATE
2012,AUG,"LAYERS, TABLE",2393.0,NATIONAL
2012,DEC,LAYERS,2347.0,NATIONAL
2012,DEC,LAYERS,1997.0,STATE
2012,DEC,LAYERS,2100.0,STATE
2012,DEC,LAYERS,2337.0,STATE
2012,DEC,LAYERS,2339.0,STATE
2012,DEC,LAYERS,2308.0,STATE
2012,DEC,LAYERS,2334.0,STATE
2012,DEC,LAYERS,2147.0,STATE
2012,DEC,LAYERS,2401.0,STATE
2012,DEC,LAYERS,2381.0,STATE
2012,DEC,LAYERS,2335.0,STATE
2012,DEC,LAYERS,2315.0,STATE
2012,DEC,LAYERS,2376.0,STATE
2012,DEC,LAYERS,2538.0,STATE
2012,DEC,LAYERS,2376.0,STATE
2012,DEC,LAYERS,2396.0,STATE
2012,DEC,LAYERS,2120.0,STATE
2012,DEC,LAYERS,2101.0,STATE
2012,DEC,LAYERS,2501.0,STATE
2012,DEC,LAYERS,2502.0,STATE
2012,DEC,LAYERS,2450.0,STATE
2012,DEC,LAYERS,2588.0,STATE
2012,DEC,LAYERS,2254.0,STATE
2012,DEC,LAYERS,2506.0,STATE
2012,DEC,LAYERS,2264.0,STATE
2012,DEC,LAYERS,2576.0,STATE
2012,DEC,LAYERS,2316.0,STATE
2012,DEC,LAYERS,2411.0,STATE
2012,DEC,LAYERS,2156.0,STATE
2012,DEC,LAYERS,2482.0,STATE
2012,DEC,LAYERS,2501.0,STATE
2012,DEC,"LAYERS, TABLE",2420.0,NATIONAL
2012,FEB,LAYERS,2140.0,NATIONAL
2012,FEB,LAYERS,1826.0,STATE
2012,FEB,LAYERS,1938.0,STATE
2012,FEB,LAYERS,2180.0,STATE
2012,FEB,LAYERS,2267.0,STATE
2012,FEB,LAYERS,2159.0,STATE
2012,FEB,LAYERS,2161.0,STATE
2012,FEB,LAYERS,2027.0,STATE
2012,FEB,LAYERS,2160.0,STATE
2012,FEB,LAYERS,2162.0,STATE
2012,FEB,LAYERS,2127.0,STATE
2012,FEB,LAYERS,2297.0,STATE
2012,FEB,LAYERS,2284.0,STATE
2012,FEB,LAYERS,2341.0,STATE
2012,FEB,LAYERS,2101.0,STATE
2012,FEB,LAYERS,2144.0,STATE
2012,FEB,LAYERS,1937.0,STATE
2012,FEB,LAYERS,1889.0,STATE
2012,FEB,LAYERS,2320.0,STATE
2012,FEB,LAYERS,2295.0,STATE
2012,FEB,LAYERS,2131.0,STATE
2012,FEB,LAYERS,2455.0,STATE
2012,FEB,LAYERS,2055.0,STATE
2012,FEB,LAYERS,2315.0,STATE
2012,FEB,LAYERS,2121.0,STATE
2012,FEB,LAYERS,2193.0,STATE
2012,FEB,LAYERS,2160.0,STATE
2012,FEB,LAYERS,2082.0,STATE
2012,FEB,LAYERS,1920.0,STATE
2012,FEB,LAYERS,2206.0,STATE
2012,FEB,LAYERS,2214.0,STATE
2012,FEB,"LAYERS, TABLE",2195.0,NATIONAL
2012,FIRST OF APR,LAYERS,75.3,NATIONAL
2012,FIRST OF APR,"LAYERS, TABLE",77.8,NATIONAL
2012,FIRST OF AUG,LAYERS,74.8,NATIONAL
2012,FIRST OF AUG,"LAYERS, TABLE",77.0,NATIONAL
2012,FIRST OF DEC,LAYERS,76.2,NATIONAL
2012,FIRST OF DEC,"LAYERS, TABLE",78.6,NATIONAL
2012,FIRST OF FEB,LAYERS,73.4,NATIONAL
2012,FIRST OF FEB,"LAYERS, TABLE",75.3,NATIONAL
2012,FIRST OF JAN,LAYERS,76.2,NATIONAL
2012,FIRST OF JAN,"LAYERS, TABLE",78.7,NATIONAL
2012,FIRST OF JUL,LAYERS,74.0,NATIONAL
2012,FIRST OF JUL,"LAYERS, TABLE",76.2,NATIONAL
2012,FIRST OF JUN,LAYERS,74.5,NATIONAL
2012,FIRST OF JUN,"LAYERS, TABLE",76.9,NATIONAL
2012,FIRST OF MAR,LAYERS,74.1,NATIONAL
2012,FIRST OF MAR,"LAYERS, TABLE",76.1,NATIONAL
2012,FIRST OF MAY,LAYERS,73.7,NATIONAL
2012,FIRST OF MAY,"LAYERS, TABLE",75.9,NATIONAL
2012,FIRST OF NOV,LAYERS,75.5,NATIONAL
2012,FIRST OF NOV,"LAYERS, TABLE",77.5,NATIONAL
2012,FIRST OF OCT,LAYERS,74.3,NATIONAL
2012,FIRST OF OCT,"LAYERS, TABLE",76.4,NATIONAL
2012,FIRST OF SEP,LAYERS,75.2,NATIONAL
2012,FIRST OF SEP,"LAYERS, TABLE",77.3,NATIONAL
2012,JAN,LAYERS,2320.0,NATIONAL
2012,JAN,LAYERS,1960.0,STATE
2012,JAN,LAYERS,2087.0,STATE
2012,JAN,LAYERS,2311.0,STATE
2012,JAN,LAYERS,2421.0,STATE
2012,JAN,LAYERS,2298.0,STATE
2012,JAN,LAYERS,2429.0,STATE
2012,JAN,LAYERS,2228.0,STATE
2012,JAN,LAYERS,2323.0,STATE
2012,JAN,LAYERS,2469.0,STATE
2012,JAN,LAYERS,2328.0,STATE
2012,JAN,LAYERS,2555.0,STATE
2012,JAN,LAYERS,2386.0,STATE
2012,JAN,LAYERS,2538.0,STATE
2012,JAN,LAYERS,2338.0,STATE
2012,JAN,LAYERS,2415.0,STATE
2012,JAN,LAYERS,2106.0,STATE
2012,JAN,LAYERS,2090.0,STATE
2012,JAN,LAYERS,2559.0,STATE
2012,JAN,LAYERS,2480.0,STATE
2012,JAN,LAYERS,2315.0,STATE
2012,JAN,LAYERS,2594.0,STATE
2012,JAN,LAYERS,2206.0,STATE
2012,JAN,LAYERS,2461.0,STATE
2012,JAN,LAYERS,2270.0,STATE
2012,JAN,LAYERS,2365.0,STATE
2012,JAN,LAYERS,2364.0,STATE
2012,JAN,LAYERS,2258.0,STATE
2012,JAN,LAYERS,2063.0,STATE
2012,JAN,LAYERS,2381.0,STATE
2012,JAN,LAYERS,2390.0,STATE
2012,JAN,"LAYERS, TABLE",2386.0,NATIONAL
2012,JUL,LAYERS,2307.0,NATIONAL
2012,JUL,LAYERS,2013.0,STATE
2012,JUL,LAYERS,2137.0,STATE
2012,JUL,LAYERS,2354.0,STATE
2012,JUL,LAYERS,2523.0,STATE
2012,JUL,LAYERS,2437.0,STATE
2012,JUL,LAYERS,2293.0,STATE
2012,JUL,LAYERS,2138.0,STATE
2012,JUL,LAYERS,2350.0,STATE
2012,JUL,LAYERS,2306.0,STATE
2012,JUL,LAYERS,2313.0,STATE
2012,JUL,LAYERS,2382.0,STATE
2012,JUL,LAYERS,2367.0,STATE
2012,JUL,LAYERS,2503.0,STATE
2012,JUL,LAYERS,2351.0,STATE
2012,JUL,LAYERS,2341.0,STATE
2012,JUL,LAYERS,2098.0,STATE
2012,JUL,LAYERS,1988.0,STATE
2012,JUL,LAYERS,2499.0,STATE
2012,JUL,LAYERS,2507.0,STATE
2012,JUL,LAYERS,2292.0,STATE
2012,JUL,LAYERS,2609.0,STATE
2012,JUL,LAYERS,2197.0,STATE
2012,JUL,LAYERS,2507.0,STATE
2012,JUL,LAYERS,2226.0,STATE
2012,JUL,LAYERS,2510.0,STATE
2012,JUL,LAYERS,2266.0,STATE
2012,JUL,LAYERS,2362.0,STATE
2012,JUL,LAYERS,2072.0,STATE
2012,JUL,LAYERS,2367.0,STATE
2012,JUL,LAYERS,2375.0,STATE
2012,JUL,"LAYERS, TABLE",2375.0,NATIONAL
2012,JUN,LAYERS,2229.0,NATIONAL
2012,JUN,LAYERS,1908.0,STATE
2012,JUN,LAYERS,2031.0,STATE
2012,JUN,LAYERS,2270.0,STATE
2012,JUN,LAYERS,2406.0,STATE
2012,JUN,LAYERS,2338.0,STATE
2012,JUN,LAYERS,2222.0,STATE
2012,JUN,LAYERS,2116.0,STATE
2012,JUN,LAYERS,2287.0,STATE
2012,JUN,LAYERS,2250.0,STATE
2012,JUN,LAYERS,2293.0,STATE
2012,JUN,LAYERS,2222.0,STATE
2012,JUN,LAYERS,2319.0,STATE
2012,JUN,LAYERS,2421.0,STATE
2012,JUN,LAYERS,2280.0,STATE
2012,JUN,LAYERS,2311.0,STATE
2012,JUN,LAYERS,2022.0,STATE
2012,JUN,LAYERS,1969.0,STATE
2012,JUN,LAYERS,2435.0,STATE
2012,JUN,LAYERS,2401.0,STATE
2012,JUN,LAYERS,2208.0,STATE
2012,JUN,LAYERS,2457.0,STATE
2012,JUN,LAYERS,2136.0,STATE
2012,JUN,LAYERS,2360.0,STATE
2012,JUN,LAYERS,2059.0,STATE
2012,JUN,LAYERS,2439.0,STATE
2012,JUN,LAYERS,2188.0,STATE
2012,JUN,LAYERS,2219.0,STATE
2012,JUN,LAYERS,1967.0,STATE
2012,JUN,LAYERS,2215.0,STATE
2012,JUN,LAYERS,2167.0,STATE
2012,JUN,"LAYERS, TABLE",2297.0,NATIONAL
2012,MAR,LAYERS,2315.0,NATIONAL
2012,MAR,LAYERS,1964.0,STATE
2012,MAR,LAYERS,2052.0,STATE
2012,MAR,LAYERS,2355.0,STATE
2012,MAR,LAYERS,2447.0,STATE
2012,MAR,LAYERS,2345.0,STATE
2012,MAR,LAYERS,2355.0,STATE
2012,MAR,LAYERS,2152.0,STATE
2012,MAR,LAYERS,2380.0,STATE
2012,MAR,LAYERS,2372.0,STATE
2012,MAR,LAYERS,2296.0,STATE
2012,MAR,LAYERS,2422.0,STATE
2012,MAR,LAYERS,2428.0,STATE
2012,MAR,LAYERS,2447.0,STATE
2012,MAR,LAYERS,2335.0,STATE
2012,MAR,LAYERS,2407.0,STATE
2012,MAR,LAYERS,2088.0,STATE
2012,MAR,LAYERS,2069.0,STATE
2012,MAR,LAYERS,2512.0,STATE
2012,MAR,LAYERS,2470.0,STATE
2012,MAR,LAYERS,2320.0,STATE
2012,MAR,LAYERS,2568.0,STATE
2012,MAR,LAYERS,2196.0,STATE
2012,MAR,LAYERS,2443.0,STATE
2012,MAR,LAYERS,2274.0,STATE
2012,MAR,LAYERS,2371.0,STATE
2012,MAR,LAYERS,2322.0,STATE
2012,MAR,LAYERS,2378.0,STATE
2012,MAR,LAYERS,2088.0,STATE
2012,MAR,LAYERS,2494.0,STATE
2012,MAR,LAYERS,2418.0,STATE
2012,MAR,"LAYERS, TABLE",2385.0,NATIONAL
2012,MAY,LAYERS,2298.0,NATIONAL
2012,MAY,LAYERS,1944.0,STATE
2012,MAY,LAYERS,2067.0,STATE
2012,MAY,LAYERS,2297.0,STATE
2012,MAY,LAYERS,2487.0,STATE
2012,MAY,LAYERS,2438.0,STATE
2012,MAY,LAYERS,2348.0,STATE
2012,MAY,LAYERS,2196.0,STATE
2012,MAY,LAYERS,2373.0,STATE
2012,MAY,LAYERS,2333.0,STATE
2012,MAY,LAYERS,2334.0,STATE
2012,MAY,LAYERS,2301.0,STATE
2012,MAY,LAYERS,2443.0,STATE
2012,MAY,LAYERS,2484.0,STATE
2012,MAY,LAYERS,2327.0,STATE
2012,MAY,LAYERS,2397.0,STATE
2012,MAY,LAYERS,2070.0,STATE
2012,MAY,LAYERS,2039.0,STATE
2012,MAY,LAYERS,2520.0,STATE
2012,MAY,LAYERS,2469.0,STATE
2012,MAY,LAYERS,2293.0,STATE
2012,MAY,LAYERS,2519.0,STATE
2012,MAY,LAYERS,2210.0,STATE
2012,MAY,LAYERS,2419.0,STATE
2012,MAY,LAYERS,2210.0,STATE
2012,MAY,LAYERS,2401.0,STATE
2012,MAY,LAYERS,2304.0,STATE
2012,MAY,LAYERS,2256.0,STATE
2012,MAY,LAYERS,2016.0,STATE
2012,MAY,LAYERS,2180.0,STATE
2012,MAY,LAYERS,2207.0,STATE
2012,MAY,"LAYERS, TABLE",2369.0,NATIONAL
2012,NOV,LAYERS,2276.0,NATIONAL
2012,NOV,LAYERS,1958.0,STATE
2012,NOV,LAYERS,2059.0,STATE
2012,NOV,LAYERS,2284.0,STATE
2012,NOV,LAYERS,2363.0,STATE
2012,NOV,LAYERS,2281.0,STATE
2012,NOV,LAYERS,2285.0,STATE
2012,NOV,LAYERS,2117.0,STATE
2012,NOV,LAYERS,2349.0,STATE
2012,NOV,LAYERS,2328.0,STATE
2012,NOV,LAYERS,2238.0,STATE
2012,NOV,LAYERS,2299.0,STATE
2012,NOV,LAYERS,2297.0,STATE
2012,NOV,LAYERS,2401.0,STATE
2012,NOV,LAYERS,2337.0,STATE
2012,NOV,LAYERS,2279.0,STATE
2012,NOV,LAYERS,2088.0,STATE
2012,NOV,LAYERS,2034.0,STATE
2012,NOV,LAYERS,2402.0,STATE
2012,NOV,LAYERS,2403.0,STATE
2012,NOV,LAYERS,2370.0,STATE
2012,NOV,LAYERS,2642.0,STATE
2012,NOV,LAYERS,2151.0,STATE
2012,NOV,LAYERS,2409.0,STATE
2012,NOV,LAYERS,2167.0,STATE
2012,NOV,LAYERS,2517.0,STATE
2012,NOV,LAYERS,2231.0,STATE
2012,NOV,LAYERS,2359.0,STATE
2012,NOV,LAYERS,2184.0,STATE
2012,NOV,LAYERS,2364.0,STATE
2012,NOV,LAYERS,2265.0,STATE
2012,NOV,"LAYERS, TABLE",2342.0,NATIONAL
2012,OCT,LAYERS,2322.0,NATIONAL
2012,OCT,LAYERS,2006.0,STATE
2012,OCT,LAYERS,2137.0,STATE
2012,OCT,LAYERS,2361.0,STATE
2012,OCT,LAYERS,2444.0,STATE
2012,OCT,LAYERS,2397.0,STATE
2012,OCT,LAYERS,2333.0,STATE
2012,OCT,LAYERS,2171.0,STATE
2012,OCT,LAYERS,2407.0,STATE
2012,OCT,LAYERS,2402.0,STATE
2012,OCT,LAYERS,2274.0,STATE
2012,OCT,LAYERS,2336.0,STATE
2012,OCT,LAYERS,2348.0,STATE
2012,OCT,LAYERS,2434.0,STATE
2012,OCT,LAYERS,2425.0,STATE
2012,OCT,LAYERS,2289.0,STATE
2012,OCT,LAYERS,2130.0,STATE
2012,OCT,LAYERS,2064.0,STATE
2012,OCT,LAYERS,2496.0,STATE
2012,OCT,LAYERS,2411.0,STATE
2012,OCT,LAYERS,2345.0,STATE
2012,OCT,LAYERS,2670.0,STATE
2012,OCT,LAYERS,2212.0,STATE
2012,OCT,LAYERS,2450.0,STATE
2012,OCT,LAYERS,2187.0,STATE
2012,OCT,LAYERS,2568.0,STATE
2012,OCT,LAYERS,2328.0,STATE
2012,OCT,LAYERS,2355.0,STATE
2012,OCT,LAYERS,2080.0,STATE
2012,OCT,LAYERS,2362.0,STATE
2012,OCT,LAYERS,2270.0,STATE
2012,OCT,"LAYERS, TABLE",2386.0,NATIONAL
2012,SEP,LAYERS,2242.0,NATIONAL
2012,SEP,LAYERS,1959.0,STATE
2012,SEP,LAYERS,2063.0,STATE
2012,SEP,LAYERS,2274.0,STATE
2012,SEP,LAYERS,2335.0,STATE
2012,SEP,LAYERS,2358.0,STATE
2012,SEP,LAYERS,2319.0,STATE
2012,SEP,LAYERS,2081.0,STATE
2012,SEP,LAYERS,2295.0,STATE
2012,SEP,LAYERS,2383.0,STATE
2012,SEP,LAYERS,2238.0,STATE
2012,SEP,LAYERS,2255.0,STATE
2012,SEP,LAYERS,2217.0,STATE
2012,SEP,LAYERS,2316.0,STATE
2012,SEP,LAYERS,2358.0,STATE
2012,SEP,LAYERS,2278.0,STATE
2012,SEP,LAYERS,2046.0,STATE
