report_date,environment,class,color,egg_type,origin,destination,freight,wtd_avg_price,volume,wtd_avg_price_prev,wtd_avg_price_ly,price_unit,volume_unit
2025-12-04,Caged,Extra Large,White,Graded Loose,National,National,FOB,166.49,27300,167.57,,Cents Per Dozen,30-Dozen Cases
2025-12-04,Caged,Jumbo,White,Graded Loose,National,National,FOB,143.0,720,143.0,,Cents Per Dozen,30-Dozen Cases
2025-12-04,Caged,Large,White,Graded Loose,National,National,FOB,198.74,42444,198.49,,Cents Per Dozen,30-Dozen Cases
2025-12-04,Caged,Medium,White,Graded Loose,National,National,FOB,99.1,4680,99.5,,Cents Per Dozen,30-Dozen Cases
2025-12-04,USDA Organic,1,Brown,Gradeable Nest Run,National,National,FOB,275.0,3900,275.0,,Cents Per Dozen,30-Dozen Cases
2025-12-05,Cage-Free,Extra Large,White,Graded Loose,National,National,FOB,170.0,330,170.0,,Cents Per Dozen,30-Dozen Cases
2025-12-05,Cage-Free,Extra Large,Brown,Graded Loose,National,National,FOB,196.0,240,196.0,,Cents Per Dozen,30-Dozen Cases
2025-12-05,Cage-Free,Large,White,Graded Loose,California,California,Delivered,250.0,810,250.0,,Cents Per Dozen,30-Dozen Cases
2025-12-05,Cage-Free,Large,White,Graded Loose,National,National,FOB,155.0,330,155.0,,Cents Per Dozen,30-Dozen Cases
2025-12-05,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,178.0,4080,174.22,,Cents Per Dozen,30-Dozen Cases
2025-12-05,Cage-Free,Large,Brown,Graded Loose,National,National,FOB,190.0,450,190.0,,Cents Per Dozen,30-Dozen Cases
2025-12-05,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,168.0,840,168.0,,Cents Per Dozen,30-Dozen Cases
2025-12-05,Cage-Free,Medium,White,Graded Loose,National,National,FOB,125.52,7200,125.0,,Cents Per Dozen,30-Dozen Cases
2025-12-05,Caged,1,White,Gradeable Nest Run,National,National,FOB,190.0,11700,192.67,,Cents Per Dozen,30-Dozen Cases
2025-12-05,Caged,Extra Large,White,Graded Loose,National,National,FOB,165.81,28860,166.49,,Cents Per Dozen,30-Dozen Cases
2025-12-05,Caged,Jumbo,White,Graded Loose,National,National,FOB,143.0,720,143.0,,Cents Per Dozen,30-Dozen Cases
2025-12-05,Caged,Large,White,Graded Loose,National,National,FOB,191.41,43560,198.74,,Cents Per Dozen,30-Dozen Cases
2025-12-05,Caged,Medium,White,Graded Loose,National,National,FOB,106.85,5484,99.1,,Cents Per Dozen,30-Dozen Cases
2025-12-05,USDA Organic,1,Brown,Gradeable Nest Run,National,National,FOB,275.0,3900,275.0,,Cents Per Dozen,30-Dozen Cases
2025-12-08,Cage-Free,1,White,Gradeable Nest Run,National,National,FOB,138.0,2340,,,Cents Per Dozen,30-Dozen Cases
2025-12-08,Cage-Free,Extra Large,White,Graded Loose,National,National,FOB,170.0,330,170.0,,Cents Per Dozen,30-Dozen Cases
2025-12-08,Cage-Free,Extra Large,Brown,Graded Loose,National,National,FOB,196.0,240,196.0,,Cents Per Dozen,30-Dozen Cases
2025-12-08,Cage-Free,Large,White,Graded Loose,California,California,Delivered,250.0,810,250.0,,Cents Per Dozen,30-Dozen Cases
2025-12-08,Cage-Free,Large,White,Graded Loose,National,National,FOB,155.0,330,155.0,,Cents Per Dozen,30-Dozen Cases
2025-12-08,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,171.85,3300,178.0,,Cents Per Dozen,30-Dozen Cases
2025-12-08,Cage-Free,Large,Brown,Graded Loose,National,National,FOB,190.0,450,190.0,,Cents Per Dozen,30-Dozen Cases
2025-12-08,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,168.0,840,168.0,,Cents Per Dozen,30-Dozen Cases
2025-12-08,Cage-Free,Medium,White,Graded Loose,National,National,FOB,125.52,7200,125.52,,Cents Per Dozen,30-Dozen Cases
2025-12-08,Caged,1,White,Gradeable Nest Run,National,National,FOB,172.95,14820,190.0,,Cents Per Dozen,30-Dozen Cases
2025-12-08,Caged,Extra Large,White,Graded Loose,National,National,FOB,163.33,25740,165.81,,Cents Per Dozen,30-Dozen Cases
2025-12-08,Caged,Extra Large,Brown,Graded Loose,National,National,FOB,170.0,240,,,Cents Per Dozen,30-Dozen Cases
2025-12-08,Caged,Jumbo,White,Graded Loose,National,National,FOB,143.0,1440,143.0,,Cents Per Dozen,30-Dozen Cases
2025-12-08,Caged,Large,White,Graded Loose,National,National,FOB,187.19,52434,191.41,,Cents Per Dozen,30-Dozen Cases
2025-12-08,Caged,Large,Brown,Graded Loose,National,National,FOB,162.0,540,,,Cents Per Dozen,30-Dozen Cases
2025-12-08,Caged,Medium,White,Graded Loose,National,National,FOB,104.39,9132,106.85,,Cents Per Dozen,30-Dozen Cases
2025-12-08,USDA Organic,1,Brown,Gradeable Nest Run,National,National,FOB,275.0,3900,275.0,,Cents Per Dozen,30-Dozen Cases
2025-12-08,USDA Organic Free-Range,1,Brown,Gradeable Nest Run,National,National,FOB,275.0,780,,,Cents Per Dozen,30-Dozen Cases
2025-12-09,Cage-Free,1,White,Gradeable Nest Run,National,National,FOB,138.0,2340,138.0,,Cents Per Dozen,30-Dozen Cases
2025-12-09,Cage-Free,1,Brown,Gradeable Nest Run,National,National,FOB,140.0,780,,,Cents Per Dozen,30-Dozen Cases
2025-12-09,Cage-Free,Extra Large,White,Graded Loose,California,California,Delivered,205.0,1410,,,Cents Per Dozen,30-Dozen Cases
2025-12-09,Cage-Free,Extra Large,White,Graded Loose,National,National,FOB,170.0,330,170.0,,Cents Per Dozen,30-Dozen Cases
2025-12-09,Cage-Free,Extra Large,Brown,Graded Loose,National,National,FOB,,,196.0,,Cents Per Dozen,30-Dozen Cases
2025-12-09,Cage-Free,Large,White,Graded Loose,California,California,Delivered,209.27,1650,250.0,,Cents Per Dozen,30-Dozen Cases
2025-12-09,Cage-Free,Large,White,Graded Loose,National,National,FOB,155.0,330,155.0,,Cents Per Dozen,30-Dozen Cases
2025-12-09,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,172.64,3450,171.85,,Cents Per Dozen,30-Dozen Cases
2025-12-09,Cage-Free,Large,Brown,Graded Loose,National,National,FOB,,,190.0,,Cents Per Dozen,30-Dozen Cases
2025-12-09,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,147.97,1776,168.0,,Cents Per Dozen,30-Dozen Cases
2025-12-09,Cage-Free,Medium,White,Graded Loose,National,National,FOB,125.52,7200,125.52,,Cents Per Dozen,30-Dozen Cases
2025-12-09,Caged,1,White,Gradeable Nest Run,National,National,FOB,168.85,10140,172.95,,Cents Per Dozen,30-Dozen Cases
2025-12-09,Caged,Extra Large,White,Graded Loose,National,National,FOB,163.14,28860,163.33,,Cents Per Dozen,30-Dozen Cases
2025-12-09,Caged,Extra Large,Brown,Graded Loose,National,National,FOB,170.0,240,170.0,,Cents Per Dozen,30-Dozen Cases
2025-12-09,Caged,Jumbo,White,Graded Loose,National,National,FOB,143.0,720,143.0,,Cents Per Dozen,30-Dozen Cases
2025-12-09,Caged,Large,White,Graded Loose,National,National,FOB,188.1,60744,187.19,,Cents Per Dozen,30-Dozen Cases
2025-12-09,Caged,Large,Brown,Graded Loose,National,National,FOB,157.2,900,162.0,,Cents Per Dozen,30-Dozen Cases
2025-12-09,Caged,Medium,White,Graded Loose,National,National,FOB,104.76,13524,104.39,,Cents Per Dozen,30-Dozen Cases
2025-12-09,USDA Organic,1,Brown,Gradeable Nest Run,National,National,FOB,244.5,3120,275.0,,Cents Per Dozen,30-Dozen Cases
2025-12-09,USDA Organic Free-Range,1,Brown,Gradeable Nest Run,National,National,FOB,275.0,780,275.0,,Cents Per Dozen,30-Dozen Cases
2025-12-10,Cage-Free,1,White,Gradeable Nest Run,National,National,FOB,138.0,2340,138.0,,Cents Per Dozen,30-Dozen Cases
2025-12-10,Cage-Free,1,Brown,Gradeable Nest Run,National,National,FOB,140.0,780,140.0,,Cents Per Dozen,30-Dozen Cases
2025-12-10,Cage-Free,Extra Large,White,Graded Loose,California,California,Delivered,201.44,2190,205.0,,Cents Per Dozen,30-Dozen Cases
2025-12-10,Cage-Free,Extra Large,White,Graded Loose,National,National,FOB,170.0,330,170.0,,Cents Per Dozen,30-Dozen Cases
2025-12-10,Cage-Free,Jumbo,White,Graded Loose,National,National,FOB,118.0,600,,,Cents Per Dozen,30-Dozen Cases
2025-12-10,Cage-Free,Large,White,Graded Loose,California,California,Delivered,179.0,1680,209.27,,Cents Per Dozen,30-Dozen Cases
2025-12-10,Cage-Free,Large,White,Graded Loose,National,National,FOB,155.0,330,155.0,,Cents Per Dozen,30-Dozen Cases
2025-12-10,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,172.64,3450,172.64,,Cents Per Dozen,30-Dozen Cases
2025-12-10,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,124.91,4392,147.97,,Cents Per Dozen,30-Dozen Cases
2025-12-10,Cage-Free,Medium,White,Graded Loose,National,National,FOB,117.58,8964,125.52,,Cents Per Dozen,30-Dozen Cases
2025-12-10,Caged,1,White,Gradeable Nest Run,National,National,FOB,147.63,6240,168.85,,Cents Per Dozen,30-Dozen Cases
2025-12-10,Caged,Extra Large,White,Graded Loose,National,National,FOB,162.58,25740,163.14,,Cents Per Dozen,30-Dozen Cases
2025-12-10,Caged,Extra Large,Brown,Graded Loose,National,National,FOB,170.0,240,170.0,,Cents Per Dozen,30-Dozen Cases
2025-12-10,Caged,Jumbo,White,Graded Loose,National,National,FOB,143.0,720,143.0,,Cents Per Dozen,30-Dozen Cases
2025-12-10,Caged,Large,White,Graded Loose,National,National,FOB,188.05,49182,188.1,,Cents Per Dozen,30-Dozen Cases
2025-12-10,Caged,Large,Brown,Graded Loose,National,National,FOB,157.2,900,157.2,,Cents Per Dozen,30-Dozen Cases
2025-12-10,Caged,Medium,White,Graded Loose,National,National,FOB,105.22,14460,104.76,,Cents Per Dozen,30-Dozen Cases
2025-12-10,USDA Organic,1,Brown,Graded Loose,National,National,FOB,210.0,1560,,,Cents Per Dozen,30-Dozen Cases
2025-12-10,USDA Organic,1,Brown,Gradeable Nest Run,National,National,FOB,244.5,3120,244.5,,Cents Per Dozen,30-Dozen Cases
2025-12-10,USDA Organic Free-Range,1,Brown,Gradeable Nest Run,National,National,FOB,275.0,780,275.0,,Cents Per Dozen,30-Dozen Cases
2025-12-11,Cage-Free,1,White,Gradeable Nest Run,National,National,FOB,138.0,2340,138.0,,Cents Per Dozen,30-Dozen Cases
2025-12-11,Cage-Free,1,Brown,Gradeable Nest Run,National,National,FOB,140.0,780,140.0,,Cents Per Dozen,30-Dozen Cases
2025-12-11,Cage-Free,Extra Large,White,Graded Loose,California,California,Delivered,193.18,2970,201.44,,Cents Per Dozen,30-Dozen Cases
2025-12-11,Cage-Free,Extra Large,White,Graded Loose,National,National,FOB,,,170.0,,Cents Per Dozen,30-Dozen Cases
2025-12-11,Cage-Free,Jumbo,White,Graded Loose,National,National,FOB,118.0,600,118.0,,Cents Per Dozen,30-Dozen Cases
2025-12-11,Cage-Free,Large,White,Graded Loose,California,California,Delivered,179.0,1680,179.0,,Cents Per Dozen,30-Dozen Cases
2025-12-11,Cage-Free,Large,White,Graded Loose,National,National,FOB,,,155.0,,Cents Per Dozen,30-Dozen Cases
2025-12-11,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,193.35,930,172.64,,Cents Per Dozen,30-Dozen Cases
2025-12-11,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,123.94,5340,124.91,,Cents Per Dozen,30-Dozen Cases
2025-12-11,Cage-Free,Medium,White,Graded Loose,National,National,FOB,108.66,14196,117.58,,Cents Per Dozen,30-Dozen Cases
2025-12-11,Caged,1,White,Gradeable Nest Run,National,National,FOB,137.71,5460,147.63,,Cents Per Dozen,30-Dozen Cases
2025-12-11,Caged,Extra Large,White,Graded Loose,National,National,FOB,149.98,31200,162.58,,Cents Per Dozen,30-Dozen Cases
2025-12-11,Caged,Extra Large,Brown,Graded Loose,National,National,FOB,170.0,240,170.0,,Cents Per Dozen,30-Dozen Cases
2025-12-11,Caged,Jumbo,White,Graded Loose,National,National,FOB,113.0,1440,143.0,,Cents Per Dozen,30-Dozen Cases
2025-12-11,Caged,Large,White,Graded Loose,National,National,FOB,176.95,48984,188.05,,Cents Per Dozen,30-Dozen Cases
2025-12-11,Caged,Large,Brown,Graded Loose,National,National,FOB,137.79,1740,157.2,,Cents Per Dozen,30-Dozen Cases
2025-12-11,Caged,Medium,White,Graded Loose,National,National,FOB,99.25,15300,105.22,,Cents Per Dozen,30-Dozen Cases
2025-12-11,USDA Organic,1,Brown,Graded Loose,National,National,FOB,210.0,1560,210.0,,Cents Per Dozen,30-Dozen Cases
2025-12-11,USDA Organic,1,Brown,Gradeable Nest Run,National,National,FOB,214.0,1560,244.5,,Cents Per Dozen,30-Dozen Cases
2025-12-11,USDA Organic Free-Range,1,Brown,Gradeable Nest Run,National,National,FOB,275.0,780,275.0,,Cents Per Dozen,30-Dozen Cases
2025-12-12,Cage-Free,1,White,Gradeable Nest Run,National,National,FOB,125.6,3900,138.0,,Cents Per Dozen,30-Dozen Cases
2025-12-12,Cage-Free,1,Brown,Gradeable Nest Run,National,National,FOB,140.0,780,140.0,,Cents Per Dozen,30-Dozen Cases
2025-12-12,Cage-Free,Extra Large,White,Graded Loose,California,California,Delivered,178.56,5310,193.18,,Cents Per Dozen,30-Dozen Cases
2025-12-12,Cage-Free,Jumbo,White,Graded Loose,National,National,FOB,118.0,600,118.0,,Cents Per Dozen,30-Dozen Cases
2025-12-12,Cage-Free,Large,White,Graded Loose,California,California,Delivered,179.0,1680,179.0,,Cents Per Dozen,30-Dozen Cases
2025-12-12,Cage-Free,Large,White,Graded Loose,National,National,FOB,141.0,840,,,Cents Per Dozen,30-Dozen Cases
2025-12-12,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,190.0,150,193.35,,Cents Per Dozen,30-Dozen Cases
2025-12-12,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,119.27,7116,123.94,,Cents Per Dozen,30-Dozen Cases
2025-12-12,Cage-Free,Medium,White,Graded Loose,National,National,FOB,102.0,11676,108.66,,Cents Per Dozen,30-Dozen Cases
2025-12-12,Caged,1,White,Gradeable Nest Run,National,National,FOB,123.2,3900,137.71,,Cents Per Dozen,30-Dozen Cases
2025-12-12,Caged,Extra Large,White,Graded Loose,National,National,FOB,143.14,29640,149.98,,Cents Per Dozen,30-Dozen Cases
2025-12-12,Caged,Extra Large,Brown,Graded Loose,National,National,FOB,170.0,240,170.0,,Cents Per Dozen,30-Dozen Cases
2025-12-12,Caged,Jumbo,White,Graded Loose,National,National,FOB,113.0,1440,113.0,,Cents Per Dozen,30-Dozen Cases
2025-12-12,Caged,Large,White,Graded Loose,National,National,FOB,145.22,45540,176.95,,Cents Per Dozen,30-Dozen Cases
2025-12-12,Caged,Large,Brown,Graded Loose,National,National,FOB,137.79,1740,137.79,,Cents Per Dozen,30-Dozen Cases
2025-12-12,Caged,Medium,White,Graded Loose,National,National,FOB,94.73,17304,99.25,,Cents Per Dozen,30-Dozen Cases
2025-12-12,Pasture-Raised,Large,Brown,Graded Loose,National,National,FOB,158.0,840,,,Cents Per Dozen,30-Dozen Cases
2025-12-12,USDA Organic,1,Brown,Graded Loose,National,National,FOB,210.0,1560,210.0,,Cents Per Dozen,30-Dozen Cases
2025-12-12,USDA Organic,1,Brown,Gradeable Nest Run,National,National,FOB,214.0,1560,214.0,,Cents Per Dozen,30-Dozen Cases
2025-12-12,USDA Organic Free-Range,1,Brown,Gradeable Nest Run,National,National,FOB,275.0,780,275.0,,Cents Per Dozen,30-Dozen Cases
2025-12-15,Cage-Free,1,White,Gradeable Nest Run,National,National,FOB,107.0,1560,125.6,,Cents Per Dozen,30-Dozen Cases
2025-12-15,Cage-Free,1,Brown,Gradeable Nest Run,National,National,FOB,140.0,780,140.0,,Cents Per Dozen,30-Dozen Cases
2025-12-15,Cage-Free,Extra Large,White,Graded Loose,California,California,Delivered,178.56,5310,178.56,,Cents Per Dozen,30-Dozen Cases
2025-12-15,Cage-Free,Jumbo,White,Graded Loose,National,National,FOB,118.0,600,118.0,,Cents Per Dozen,30-Dozen Cases
2025-12-15,Cage-Free,Large,White,Graded Loose,California,California,Delivered,179.0,1680,179.0,,Cents Per Dozen,30-Dozen Cases
2025-12-15,Cage-Free,Large,White,Graded Loose,National,National,FOB,141.5,5040,141.0,,Cents Per Dozen,30-Dozen Cases
2025-12-15,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,143.87,930,190.0,,Cents Per Dozen,30-Dozen Cases
2025-12-15,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,117.76,7956,119.27,,Cents Per Dozen,30-Dozen Cases
2025-12-15,Cage-Free,Medium,White,Graded Loose,National,National,FOB,101.87,12516,102.0,,Cents Per Dozen,30-Dozen Cases
2025-12-15,Caged,1,White,Gradeable Nest Run,National,National,FOB,161.0,1560,123.2,,Cents Per Dozen,30-Dozen Cases
2025-12-15,Caged,Extra Large,White,Graded Loose,National,National,FOB,137.85,29160,143.14,,Cents Per Dozen,30-Dozen Cases
2025-12-15,Caged,Extra Large,Brown,Graded Loose,National,National,FOB,,,170.0,,Cents Per Dozen,30-Dozen Cases
2025-12-15,Caged,Jumbo,White,Graded Loose,National,National,FOB,83.0,720,113.0,,Cents Per Dozen,30-Dozen Cases
2025-12-15,Caged,Large,White,Graded Loose,National,National,FOB,129.33,42420,145.22,,Cents Per Dozen,30-Dozen Cases
2025-12-15,Caged,Large,Brown,Graded Loose,National,National,FOB,126.9,1200,137.79,,Cents Per Dozen,30-Dozen Cases
2025-12-15,Caged,Medium,White,Graded Loose,National,National,FOB,93.14,13656,94.73,,Cents Per Dozen,30-Dozen Cases
2025-12-15,Pasture-Raised,Large,Brown,Graded Loose,National,National,FOB,158.0,840,158.0,,Cents Per Dozen,30-Dozen Cases
2025-12-15,USDA Organic,1,Brown,Graded Loose,National,National,FOB,210.0,1560,210.0,,Cents Per Dozen,30-Dozen Cases
2025-12-15,USDA Organic,1,Brown,Gradeable Nest Run,National,National,FOB,214.0,1560,214.0,,Cents Per Dozen,30-Dozen Cases
2025-12-15,USDA Organic Free-Range,1,Brown,Gradeable Nest Run,National,National,FOB,,,275.0,,Cents Per Dozen,30-Dozen Cases
2025-12-16,Cage-Free,1,White,Gradeable Nest Run,National,National,FOB,107.0,1560,107.0,,Cents Per Dozen,30-Dozen Cases
2025-12-16,Cage-Free,1,Brown,Gradeable Nest Run,National,National,FOB,,,140.0,,Cents Per Dozen,30-Dozen Cases
2025-12-16,Cage-Free,Extra Large,White,Graded Loose,California,California,Delivered,163.57,5460,178.56,,Cents Per Dozen,30-Dozen Cases
2025-12-16,Cage-Free,Jumbo,White,Graded Loose,National,National,FOB,118.0,600,118.0,,Cents Per Dozen,30-Dozen Cases
2025-12-16,Cage-Free,Large,White,Graded Loose,California,California,Delivered,188.0,840,179.0,,Cents Per Dozen,30-Dozen Cases
2025-12-16,Cage-Free,Large,White,Graded Loose,National,National,FOB,141.5,5040,141.5,,Cents Per Dozen,30-Dozen Cases
2025-12-16,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,135.0,780,143.87,,Cents Per Dozen,30-Dozen Cases
2025-12-16,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,113.34,7860,117.76,,Cents Per Dozen,30-Dozen Cases
2025-12-16,Cage-Free,Medium,White,Graded Loose,National,National,FOB,100.35,13452,101.87,,Cents Per Dozen,30-Dozen Cases
2025-12-16,Caged,1,White,Gradeable Nest Run,National,National,FOB,161.0,1560,161.0,,Cents Per Dozen,30-Dozen Cases
2025-12-16,Caged,Extra Large,White,Graded Loose,National,National,FOB,127.01,26040,137.85,,Cents Per Dozen,30-Dozen Cases
2025-12-16,Caged,Jumbo,White,Graded Loose,National,National,FOB,83.0,720,83.0,,Cents Per Dozen,30-Dozen Cases
2025-12-16,Caged,Large,White,Graded Loose,National,National,FOB,118.86,49674,129.33,,Cents Per Dozen,30-Dozen Cases
2025-12-16,Caged,Large,Brown,Graded Loose,National,National,FOB,117.0,840,126.9,,Cents Per Dozen,30-Dozen Cases
2025-12-16,Caged,Medium,White,Graded Loose,National,National,FOB,78.72,10200,93.14,,Cents Per Dozen,30-Dozen Cases
2025-12-16,Pasture-Raised,Large,Brown,Graded Loose,National,National,FOB,158.0,840,158.0,,Cents Per Dozen,30-Dozen Cases
2025-12-16,USDA Organic,1,Brown,Graded Loose,National,National,FOB,210.0,1560,210.0,,Cents Per Dozen,30-Dozen Cases
2025-12-16,USDA Organic,1,Brown,Gradeable Nest Run,National,National,FOB,,,214.0,,Cents Per Dozen,30-Dozen Cases
2025-12-17,Cage-Free,1,White,Gradeable Nest Run,National,National,FOB,100.4,3900,107.0,,Cents Per Dozen,30-Dozen Cases
2025-12-17,Cage-Free,Extra Large,White,Graded Loose,California,California,Delivered,158.33,4680,163.57,,Cents Per Dozen,30-Dozen Cases
2025-12-17,Cage-Free,Extra Large,Brown,Graded Loose,National,National,FOB,88.0,360,,,Cents Per Dozen,30-Dozen Cases
2025-12-17,Cage-Free,Jumbo,White,Graded Loose,National,National,FOB,,,118.0,,Cents Per Dozen,30-Dozen Cases
2025-12-17,Cage-Free,Large,White,Graded Loose,California,California,Delivered,121.0,810,188.0,,Cents Per Dozen,30-Dozen Cases
2025-12-17,Cage-Free,Large,White,Graded Loose,National,National,FOB,141.5,5040,141.5,,Cents Per Dozen,30-Dozen Cases
2025-12-17,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,135.0,780,135.0,,Cents Per Dozen,30-Dozen Cases
2025-12-17,Cage-Free,Large,Brown,Graded Loose,National,National,FOB,78.0,1200,,,Cents Per Dozen,30-Dozen Cases
2025-12-17,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,101.89,3564,113.34,,Cents Per Dozen,30-Dozen Cases
